address,addressobj/city,addressobj/country,addressobj/postalcode,addressobj/street1,amenities/0,amenities/1,amenities/2,amenities/3,ancestorlocations/0/id,ancestorlocations/0/name,ancestorlocations/0/subcategory,ancestorlocations/1/id,ancestorlocations/1/name,ancestorlocations/1/subcategory,ancestorlocations/2/id,ancestorlocations/2/name,ancestorlocations/2/subcategory,category,categoryreviewscores/0/categoryname,categoryreviewscores/0/score,categoryreviewscores/1/categoryname,categoryreviewscores/1/score,categoryreviewscores/2/categoryname,categoryreviewscores/2/score,checkindate,checkoutdate,hotelclass,id,image,input,isnearbyresult,latitude,locallangcode,localname,locationstring,longitude,name,numberofreviews,photocount,photos/0,rankingdenominator,rankingposition,rankingstring,rating,ratinghistogram/count1,ratinghistogram/count2,ratinghistogram/count3,ratinghistogram/count4,ratinghistogram/count5,rawranking,subcategories/0,type,weburl
"Prince Mohammed Ibn Salman Ibn Abdulaziz Road Ar Rabi, Riyadh 13315 Saudi Arabia",Riyadh,Saudi Arabia,13315,Prince Mohammed Ibn Salman Ibn Abdulaziz Road,Kids Activities,Restaurant,Hot Tub,Fitness center,293995,Riyadh,City,2628867,Riyadh Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,14134808,Unknown,Saudi Arabia,False,24.78264,ar,‫Shatha Alrabi3 Hotel‬,"Riyadh, Riyadh Province",46.6494,Shatha Alrabi3 Hotel,1,0,https://media-cdn.tripadvisor.com/media/photo-o/09/c3/87/b3/photo2jpg.jpg,317.0,207.0,#207 of 317 hotels in Riyadh,4.0,0,0,0,1,0,3.0110080242156982,Hotel,HOTEL,https://www.tripadvisor.com/Hotel_Review-g293995-d14134808-Reviews-Shatha_Alrabi3_Hotel-Riyadh_Riyadh_Province.html
"Abu Bakr Al Seddik Road, Al Jubail 35513 Saudi Arabia",Al Jubail,Saudi Arabia,35513,Abu Bakr Al Seddik Road,Kids Activities,Free parking,Restaurant,Airport transportation,298544,Al Jubail,City,2628852,Eastern Province,Province,293991.0,Saudi Arabia,Country,hotel,Rooms,4.0,Service,4.0,Sleep Quality,4.0,2025-02-05,2025-02-06,3.0,12641792,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/05/90/02/property-building.jpg,Saudi Arabia,False,26.990204,ar,‫Almuhaidb Residence Al Jubail‬,"Al Jubail, Eastern Province",49.661312,Almuhaidb Residence Al Jubail,1,0,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/09/96/d2/property-building.jpg,7.0,4.0,#4 of 7 condos in Al Jubail,4.0,0,0,0,1,0,3.011012077331543,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298544-d12641792-Reviews-Almuhaidb_Residence_Al_Jubail-Al_Jubail_Eastern_Province.html
"King Faisal Road, Abha 62431 Saudi Arabia",Abha,Saudi Arabia,62431,King Faisal Road,Free parking,Kitchenette,Free Wifi,Air conditioning,298542,Abha,City,2628858,Asir Province,Province,293991.0,Saudi Arabia,Country,hotel,Rooms,4.0,Service,4.0,Sleep Quality,4.0,2025-02-05,2025-02-06,0.0,12659368,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/1b/84/e5/rayanat-abha-aparthot.jpg,Saudi Arabia,False,18.235418,ar,‫Rayanat Abha Aparthotel‬,"Abha, Asir Province",42.49937,Rayanat Abha Aparthotel,1,0,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/02/3b/c1/property-building.jpg,10.0,5.0,#5 of 10 small hotels in Abha,4.0,0,0,0,1,0,3.0110530853271484,Bed and Breakfast,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298542-d12659368-Reviews-Rayanat_Abha_Aparthotel-Abha_Asir_Province.html
"King Fahd Road Alfayha, Al Majmaah 00142 Saudi Arabia",Al Majmaah,Saudi Arabia,00142,King Fahd Road,Kids Activities,Room service,Restaurant,Hot Tub,2628941,Al Majmaah,City,2628867,Riyadh Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,3.5,12911841,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2d/fa/6d/44/property-building.jpg,Saudi Arabia,False,25.896069,ar,‫Le Park Concord Hotel Majma'ah‬,"Al Majmaah, Riyadh Province",45.350845,Le Park Concord Hotel Majma'ah,1,1,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2d/fa/6d/42/le-park-concord-hotel.jpg,3.0,1.0,#1 of 3 hotels in Al Majmaah,4.0,0,0,0,1,0,3.0113942623138428,Hotel,HOTEL,https://www.tripadvisor.com/Hotel_Review-g2628941-d12911841-Reviews-Le_Park_Concord_Hotel_Majma_ah-Al_Majmaah_Riyadh_Province.html
"King Fahd Road Al Daheya District, Arar 73251 Saudi Arabia",Arar,Saudi Arabia,73251,King Fahd Road,Kids Activities,Room service,Free parking,Restaurant,1729447,Arar,City,2628864,Northern Border Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,12154962,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2d/fb/5a/2f/bedroom.jpg,Saudi Arabia,False,30.95651,ar,‫Lara Al Jawf Hotel Apartments‬,"Arar, Northern Border Province",41.03168,Lara Al Jawf Hotel Apartments,1,0,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2d/fb/5a/2f/bedroom.jpg,3.0,1.0,#1 of 3 condos in Arar,4.0,0,0,0,1,0,3.0116331577301025,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g1729447-d12154962-Reviews-Lara_Al_Jawf_Hotel_Apartments-Arar_Northern_Border_Province.html
"Olaya District, Opposite Al-Rashid Mall, Al Khobar 34446 Saudi Arabia",Al Khobar,Saudi Arabia,34446,Unknown,Kids Activities,Unknown,Unknown,Unknown,298545,Al Khobar,City,2628852,Eastern Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,12824471,Unknown,Saudi Arabia,False,26.293814,ar,‫Kyan Makarem Suites‬,"Al Khobar, Eastern Province",50.17795,Kyan Makarem Suites,1,0,https://media-cdn.tripadvisor.com/media/photo-o/09/00/89/07/photo0jpg.jpg,20.0,6.0,#6 of 20 small hotels in Al Khobar,4.0,0,0,0,1,0,3.0110530853271484,Bed and Breakfast,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298545-d12824471-Reviews-Kyan_Makarem_Suites-Al_Khobar_Eastern_Province.html
Riyadh 11461 Saudi Arabia,Riyadh,Saudi Arabia,11461,Unknown,Free parking,Kitchenette,Free Wifi,Air conditioning,293995,Riyadh,City,2628867,Riyadh Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,11619602,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/ca/64/2c/photo1jpg.jpg,Saudi Arabia,False,24.660294,ar,‫Almuhaibd Furnished Apartments‬,"Riyadh, Riyadh Province",46.718536,Almuhaibd Furnished Apartments,1,3,https://media-cdn.tripadvisor.com/media/photo-o/15/ca/64/2c/photo1jpg.jpg,140.0,56.0,#56 of 140 condos in Riyadh,4.0,0,0,0,1,0,3.011090040206909,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g293995-d11619602-Reviews-Almuhaibd_Furnished_Apartments-Riyadh_Riyadh_Province.html
"Al Haramain Road Intersection with Abdulaziz Ibn Ibrahim, Jeddah 21323 Saudi Arabia",Jeddah,Saudi Arabia,21323,Al Haramain Road Intersection with Abdulaziz Ibn Ibrahim,Free parking,Air conditioning,Family Rooms,Unknown,295419,Jeddah,City,2628879,Makkah Province,Province,293991.0,Saudi Arabia,Country,hotel,Value,5.0,Cleanliness,4.0,Service,5.0,2025-02-05,2025-02-06,0.0,16497740,Unknown,Saudi Arabia,False,21.581717,ar,‫Olas Suites‬,"Jeddah, Makkah Province",39.227978,Olas Suites,1,0,https://media-cdn.tripadvisor.com/media/photo-o/0e/ae/dc/9c/photo0jpg.jpg,253.0,165.0,#165 of 253 hotels in Jeddah,4.0,0,0,0,1,0,3.011715173721313,Hotel,HOTEL,https://www.tripadvisor.com/Hotel_Review-g295419-d16497740-Reviews-Olas_Suites-Jeddah_Makkah_Province.html
"Al Methneb Street Al Falah District, Riyadh 13314 Saudi Arabia",Riyadh,Saudi Arabia,13314,Al Methneb Street,Free parking,Kitchenette,Free Wifi,Air conditioning,293995,Riyadh,City,2628867,Riyadh Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,2.0,12558692,Unknown,Saudi Arabia,False,24.79055,ar,‫Topaz Furnished Apartments‬,"Riyadh, Riyadh Province",46.711426,Topaz Furnished Apartments,1,0,https://media-cdn.tripadvisor.com/media/photo-o/09/c3/87/b3/photo2jpg.jpg,140.0,54.0,#54 of 140 condos in Riyadh,4.0,0,0,0,1,0,3.011415243148804,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g293995-d12558692-Reviews-Topaz_Furnished_Apartments-Riyadh_Riyadh_Province.html
"King Abdelaziz Road, Al Jubail 35514 Saudi Arabia",Al Jubail,Saudi Arabia,35514,King Abdelaziz Road,Unknown,Unknown,Unknown,Unknown,298544,Al Jubail,City,2628852,Eastern Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,16706748,https://media-cdn.tripadvisor.com/media/photo-w/1a/a1/fb/9a/reception-area.jpg,Saudi Arabia,False,27.01215,ar,‫Khalifa Tower‬,"Al Jubail, Eastern Province",49.66107,Khalifa Tower,1,8,https://media-cdn.tripadvisor.com/media/photo-o/1a/a1/fb/8b/suite-bedroom.jpg,7.0,6.0,#6 of 7 small hotels in Al Jubail,4.0,0,0,0,1,0,3.011754512786865,Bed and Breakfast,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298544-d16706748-Reviews-Khalifa_Tower-Al_Jubail_Eastern_Province.html
Jeddah 19212 Saudi Arabia,Jeddah,Saudi Arabia,19212,Unknown,Unknown,Unknown,Unknown,Unknown,295419,Jeddah,City,2628879,Makkah Province,Province,293991.0,Saudi Arabia,Country,hotel,Location,4.0,Rooms,4.0,Value,4.0,2025-02-05,2025-02-06,0.0,15362588,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/19/7d/73/property-building.jpg,Saudi Arabia,False,21.514408,ar,‫Almuhaidb Residence Almaadi‬,"Jeddah, Makkah Province",39.1626,Almuhaidb Residence Almaadi,1,1,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/19/7d/73/property-building.jpg,59.0,29.0,#29 of 59 small hotels in Jeddah,4.0,0,0,0,1,0,3.012134790420532,Bed and Breakfast,HOTEL,https://www.tripadvisor.com/Hotel_Review-g295419-d15362588-Reviews-Almuhaidb_Residence_Almaadi-Jeddah_Makkah_Province.html
"Al Olaya behind Al Rashid Mall, Al Khobar 31952 Saudi Arabia",Al Khobar,Saudi Arabia,31952,Al Olaya behind Al Rashid Mall,Kids Activities,Shuttle Bus Service,Room service,Free parking,298545,Al Khobar,City,2628852,Eastern Province,Province,293991.0,Saudi Arabia,Country,hotel,Location,4.0,Rooms,3.7,Value,3.0,2025-02-05,2025-02-06,0.0,2699415,https://media-cdn.tripadvisor.com/media/photo-o/0e/8a/5b/a5/photo8jpg.jpg,Saudi Arabia,False,26.296974,ar,‫Villa Apartments Al Khobar‬,"Al Khobar, Eastern Province",50.17147,Villa Apartments Al Khobar,5,13,https://media-cdn.tripadvisor.com/media/photo-o/0e/8a/5b/a5/photo8jpg.jpg,228.0,29.0,#29 of 228 Specialty lodging in Al Khobar,3.0,1,0,2,1,1,3.012176275253296,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298545-d2699415-Reviews-Villa_Apartments_Al_Khobar-Al_Khobar_Eastern_Province.html
"Hira St, An Naim, Jeddah 23526 Saudi Arabia",Jeddah,Saudi Arabia,23526,"Hira St, An Naim",Unknown,Unknown,Unknown,Unknown,295419,Jeddah,City,2628879,Makkah Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,12810844,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/a1/1d/7c/property-building.jpg,Saudi Arabia,False,21.616098,ar,‫Ambassador Furnished Apartments‬,"Jeddah, Makkah Province",39.151142,Ambassador Furnished Apartments,2,0,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/a1/1d/7c/property-building.jpg,103.0,44.0,#44 of 103 condos in Jeddah,4.0,0,0,0,2,0,3.011428117752075,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g295419-d12810844-Reviews-Ambassador_Furnished_Apartments-Jeddah_Makkah_Province.html
"St.King Abdullah Bin Abdulaziz 1, Turaif 91411 Saudi Arabia",Turaif,Saudi Arabia,91411,St.King Abdullah Bin Abdulaziz 1,Unknown,Unknown,Unknown,Unknown,9553825,Turaif,City,2628864,Northern Border Province,Province,293991.0,Saudi Arabia,Country,hotel,Value,4.0,Service,3.0,Sleep Quality,5.0,2025-02-05,2025-02-06,3.0,17508674,Unknown,Saudi Arabia,False,31.678,ar,‫Le Park Concord Turayf‬,"Turaif, Northern Border Province",38.68496,Le Park Concord Turayf,2,0,https://media-cdn.tripadvisor.com/media/photo-o/13/d3/8b/dc/turaif.jpg,5.0,3.0,#3 of 5 hotels in Turaif,3.5,0,0,1,1,0,3.0119965076446533,Hotel,HOTEL,https://www.tripadvisor.com/Hotel_Review-g9553825-d17508674-Reviews-Le_Park_Concord_Turayf-Turaif_Northern_Border_Province.html
"Al Batha Street, Riyadh 52261 Saudi Arabia",Riyadh,Saudi Arabia,52261,Al Batha Street,Unknown,Unknown,Unknown,Unknown,293995,Riyadh,City,2628867,Riyadh Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,2.0,15679939,Unknown,Saudi Arabia,False,24.7497,ar,‫Al Eairy Furnished Apartment Riyadh 1‬,"Riyadh, Riyadh Province",46.74924,Al Eairy Furnished Apartment Riyadh 1,1,0,https://media-cdn.tripadvisor.com/media/photo-o/09/c3/87/b3/photo2jpg.jpg,317.0,205.0,#205 of 317 hotels in Riyadh,4.0,0,0,0,1,0,3.011996269226074,Hotel,HOTEL,https://www.tripadvisor.com/Hotel_Review-g293995-d15679939-Reviews-Al_Eairy_Furnished_Apartment_Riyadh_1-Riyadh_Riyadh_Province.html
"King Abdelaziz Rd Al Masarrah, Yanbu 46436 Saudi Arabia",Yanbu,Saudi Arabia,46436,King Abdelaziz Rd,Kids Activities,Room service,Free parking,Restaurant,298554,Yanbu,City,2628875,Al Madinah Province,Province,293991.0,Saudi Arabia,Country,hotel,Rooms,1.0,Cleanliness,1.0,Service,2.0,2025-02-05,2025-02-06,3.0,12227775,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/11/ef/7e/taraf-yanbu.jpg,Saudi Arabia,False,24.06746,ar,‫Taraf Yanbu‬,"Yanbu, Al Madinah Province",38.12099,Taraf Yanbu,4,0,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2e/03/5a/c2/taraf-yanbu.jpg,13.0,11.0,#11 of 13 condos in Yanbu,3.5,0,1,1,2,0,3.0121188163757324,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298554-d12227775-Reviews-Taraf_Yanbu-Yanbu_Al_Madinah_Province.html
"Falastin Street Al Hamra District, Jeddah 23212 Saudi Arabia",Jeddah,Saudi Arabia,23212,Falastin Street,Free parking,Spa,Free Wifi,Meeting rooms,295419,Jeddah,City,2628879,Makkah Province,Province,293991.0,Saudi Arabia,Country,hotel,Location,4.0,Rooms,4.0,Service,4.0,2025-02-05,2025-02-06,3.0,13336433,Unknown,Saudi Arabia,False,21.52685,ar,‫The Address Jeddah Hotel‬,"Jeddah, Makkah Province",39.17246,The Address Jeddah Hotel,1,0,https://media-cdn.tripadvisor.com/media/photo-o/0e/ae/dc/9c/photo0jpg.jpg,20.0,12.0,#12 of 20 special hotels in Jeddah,4.0,0,0,0,1,0,3.0117673873901367,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g295419-d13336433-Reviews-The_Address_Jeddah_Hotel-Jeddah_Makkah_Province.html
"Al Mahalah Street, Abha 62564 Saudi Arabia",Abha,Saudi Arabia,62564,Al Mahalah Street,Unknown,Unknown,Unknown,Unknown,298542,Abha,City,2628858,Asir Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,17547668,https://media-cdn.tripadvisor.com/media/photo-w/18/aa/26/a3/nice-location-and-friendly.jpg,Saudi Arabia,False,18.22105,ar,‫Abha Sky‬,"Abha, Asir Province",42.50286,Abha Sky,1,12,https://media-cdn.tripadvisor.com/media/photo-o/18/aa/26/a3/nice-location-and-friendly.jpg,24.0,16.0,#16 of 24 hotels in Abha,4.0,0,0,0,1,0,3.0120720863342285,Hotel,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298542-d17547668-Reviews-Abha_Sky-Abha_Asir_Province.html
Khamis Mushait 61961 Saudi Arabia,Khamis Mushait,Saudi Arabia,61961,Unknown,Pool,Kids Activities,Shuttle Bus Service,Room service,298550,Khamis Mushait,City,2628858,Asir Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,12513223,https://media-cdn.tripadvisor.com/media/photo-o/18/e5/a2/af/tree-season.jpg,Saudi Arabia,False,18.287352,ar,‫Tree Season‬,"Khamis Mushait, Asir Province",42.68966,Tree Season,1,3,https://media-cdn.tripadvisor.com/media/photo-o/18/e5/a2/ad/tree-season.jpg,1.0,1.0,#1 of 1 special resort in Khamis Mushait,4.0,0,0,0,1,0,3.012143611907959,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298550-d12513223-Reviews-Tree_Season-Khamis_Mushait_Asir_Province.html
"__King Fahed Road, Abi Zarah Street, Riyadh 07142 Saudi Arabia",Riyadh,Saudi Arabia,07142,"__King Fahed Road, Abi Zarah Street",Unknown,Unknown,Unknown,Unknown,293995,Riyadh,City,2628867,Riyadh Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,19012242,https://media-cdn.tripadvisor.com/media/photo-o/19/65/3b/b1/living-room-in-villa.jpg,Saudi Arabia,False,24.8739,ar,‫Resort Riyadh‬,"Riyadh, Riyadh Province",46.582134,Resort Riyadh,3,16,https://media-cdn.tripadvisor.com/media/photo-o/19/65/3b/9c/main-swimming-pool.jpg,62.0,22.0,#22 of 62 small hotels in Riyadh,3.5,0,1,1,0,1,3.012072801589966,Bed and Breakfast,HOTEL,https://www.tripadvisor.com/Hotel_Review-g293995-d19012242-Reviews-Resort_Riyadh-Riyadh_Riyadh_Province.html
"King Khaled Street, Al Khobar 31952 Saudi Arabia",Al Khobar,Saudi Arabia,31952,King Khaled Street,Unknown,Unknown,Unknown,Unknown,298545,Al Khobar,City,2628852,Eastern Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,3.0,14942726,Unknown,Saudi Arabia,False,26.27052,ar,‫Opal Hotel‬,"Al Khobar, Eastern Province",50.18638,Opal Hotel,1,0,https://media-cdn.tripadvisor.com/media/photo-o/09/00/89/07/photo0jpg.jpg,9.0,4.0,#4 of 9 special hotels in Al Khobar,4.0,0,0,0,1,0,3.011898994445801,Specialty Lodging,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298545-d14942726-Reviews-Opal_Hotel-Al_Khobar_Eastern_Province.html
"Omar Bin Abdulaziz 7613, Medina 42316 Saudi Arabia",Medina,Saudi Arabia,42316,Omar Bin Abdulaziz 7613,Kids Activities,Room service,Free parking,Restaurant,298551,Medina,City,2628875,Al Madinah Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,15607813,Unknown,Saudi Arabia,False,24.45484,ar,‫M Platinum Hotel‬,"Medina, Al Madinah Province",39.61925,M Platinum Hotel,1,0,https://media-cdn.tripadvisor.com/media/photo-o/13/60/b1/42/medina.jpg,227.0,96.0,#96 of 227 hotels in Medina,4.0,0,0,0,1,0,3.0123066902160645,Hotel,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298551-d15607813-Reviews-M_Platinum_Hotel-Medina_Al_Madinah_Province.html
"King Saud Street, Next to Saudi Telecom Al Sharqiyah, Taif 26513 Saudi Arabia",Taif,Saudi Arabia,26513,"King Saud Street, Next to Saudi Telecom",Pool,Kids Activities,Room service,Restaurant,298553,Taif,City,2628879,Makkah Province,Province,293991.0,Saudi Arabia,Country,hotel,Location,3.0,Service,3.0,Sleep Quality,3.0,2025-02-05,2025-02-06,3.0,7767273,Unknown,Saudi Arabia,False,21.27274,ar,فندق كزابلانكا الطائف,"Taif, Makkah Province",40.412437,Casablanca Hotel Taif,4,0,https://media-cdn.tripadvisor.com/media/photo-o/0b/aa/0e/0f/shafa-mountains.jpg,35.0,22.0,#22 of 35 hotels in Taif,3.5,0,1,2,0,1,3.011868476867676,Hotel,HOTEL,https://www.tripadvisor.com/Hotel_Review-g298553-d7767273-Reviews-Casablanca_Hotel_Taif-Taif_Makkah_Province.html
"King Fisal Rd. Al Adel, Mecca 24238 Saudi Arabia",Mecca,Saudi Arabia,24238,King Fisal Rd.,Kids Activities,Air conditioning,Refrigerator in room,Minibar,293993,Mecca,City,2628879,Makkah Province,Province,293991.0,Saudi Arabia,Country,hotel,Unknown,4.2,Unknown,4.0,Unknown,4.0,2025-02-05,2025-02-06,0.0,12815624,Unknown,Saudi Arabia,False,21.443113,ar,‫Zahrat Al Saad 6‬,"Mecca, Makkah Province",39.85926,Zahrat Al Saad 6,1,0,https://media-cdn.tripadvisor.com/media/photo-o/15/4d/45/7c/mecca.jpg,207.0,11.0,#11 of 207 B&Bs / Inns in Mecca,4.0,0,0,0,1,0,3.012197732925415,Bed and Breakfast,HOTEL,https://www.tripadvisor.com/Hotel_Review-g293993-d12815624-Reviews-Zahrat_Al_Saad_6-Mecca_Makkah_Province.html
